"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","HCPL","HDIF","HEFF","HNDB","HPL","HPV","HTRP","HVOL","MI","MIMS","MISEI","MISM","McCC","NL","NLE","NII","NOI","CD","CLOC","DLOC","TCD","TCLOC","LLOC","LOC","NOS","NUMPAR","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Clone Metric Rules","Code Size Rules","Comment Rules","Complexity Metric Rules","Controversial Rules","Coupling Metric Rules","Coupling Rules","Design Rules","Documentation Metric Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Runtime Rules","Security Code Guideline Rules","Size Metric Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules"
"L1298","String getSwitch()","org.apache.hadoop.tools.DistCpOptionSwitch.getSwitch()Ljava/lang/String;","L1220","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\main\java\org\apache\hadoop\tools\DistCpOptionSwitch.java","186","3","188","4","0","0","0","0","0","0","0","0","-nan(ind)","0","-nan(ind)","-nan(ind)","0","0","-nan(ind)","-nan(ind)","0","0","0","0","1","0","0","2","0","0.571429","4","4","0.571429","4","3","3","1","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1300","String toString()","org.apache.hadoop.tools.DistCpOptionSwitch.toString()Ljava/lang/String;","L1220","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\main\java\org\apache\hadoop\tools\DistCpOptionSwitch.java","190","3","195","4","0","0","0","0","0","0","0","0","-nan(ind)","0","-nan(ind)","-nan(ind)","0","0","-nan(ind)","-nan(ind)","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","6","1","0","6","6","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1226","void addToConf(Configuration conf, DistCpOptionSwitch option, String value)","org.apache.hadoop.tools.DistCpOptionSwitch.addToConf(LConfiguration;LDistCpOptionSwitch;LString;)V","L1220","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\main\java\org\apache\hadoop\tools\DistCpOptionSwitch.java","203","3","207","4","0","0","0","0","0","0","0","0","-nan(ind)","0","-nan(ind)","-nan(ind)","0","0","-nan(ind)","-nan(ind)","0","0","0","0","1","0","0","1","1","0.545455","6","6","0.545455","6","5","5","1","3","5","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1306","void addToConf(Configuration conf, DistCpOptionSwitch option)","org.apache.hadoop.tools.DistCpOptionSwitch.addToConf(LConfiguration;LDistCpOptionSwitch;)V","L1220","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\main\java\org\apache\hadoop\tools\DistCpOptionSwitch.java","214","3","217","4","0","0","0","0","0","0","0","0","-nan(ind)","0","-nan(ind)","-nan(ind)","0","0","-nan(ind)","-nan(ind)","0","0","0","0","1","0","0","1","1","0.555556","5","5","0.555556","5","4","4","1","2","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L823","FileBasedCopyListing(Configuration configuration, Credentials credentials)","org.apache.hadoop.tools.FileBasedCopyListing.<init>(LConfiguration;LCredentials;)V","L820","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\main\java\org\apache\hadoop\tools\FileBasedCopyListing.java","47","3","50","4","0","0","0","0","0","0","0","0","36.5293","7.875","524.537","65.0406","18","13","29.141","66.6079","126.478","73.9638","153.472","89.7499","1","0","0","2","2","0.6","6","6","0.6","6","4","4","2","2","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1321","void validatePaths(DistCpOptions options)","org.apache.hadoop.tools.FileBasedCopyListing.validatePaths(Lorg/apache/hadoop/tools/DistCpOptions;)V","L820","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\main\java\org\apache\hadoop\tools\FileBasedCopyListing.java","53","3","56","4","0","0","0","0","0","0","0","0","21.6515","3.5","99.8526","21.5232","9","9","5.54737","28.5293","130.887","76.5422","145.167","84.8928","1","0","0","0","0","0.2","1","1","0.2","1","4","4","0","1","4","4","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1324","void doBuildListing(Path pathToListFile, DistCpOptions options)","org.apache.hadoop.tools.FileBasedCopyListing.doBuildListing(LPath;LDistCpOptions;)V","L820","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\main\java\org\apache\hadoop\tools\FileBasedCopyListing.java","65","3","70","4","0","0","0","0","0","0","0","0","81.0965","17","2804.98","198.893","37","22","155.832","164.999","115.193","67.3641","135.953","79.5049","1","0","0","0","5","0.538462","7","7","0.538462","7","6","6","3","2","6","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1330","List<Path> fetchFileList(Path sourceListing)","org.apache.hadoop.tools.FileBasedCopyListing.fetchFileList(LPath;)LList;","L820","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\main\java\org\apache\hadoop\tools\FileBasedCopyListing.java","72","3","87","4","0","0","0","0","0","0","0","0","146.211","32.5","13558.1","568.59","82","34","753.227","417.172","94.2499","55.1169","60.4766","35.3664","2","2","2","1","0","0","0","0","0","0","16","16","11","1","16","16","11","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1345","long getBytesToCopy()","org.apache.hadoop.tools.FileBasedCopyListing.getBytesToCopy()J","L820","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\main\java\org\apache\hadoop\tools\FileBasedCopyListing.java","90","3","93","4","0","0","0","0","0","0","0","0","26","4","132.877","26.0396","10","10","7.38206","33.2193","130.096","76.0794","144.025","84.2251","1","0","0","0","1","0.2","1","1","0.2","1","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1347","long getNumberOfPaths()","org.apache.hadoop.tools.FileBasedCopyListing.getNumberOfPaths()J","L820","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\main\java\org\apache\hadoop\tools\FileBasedCopyListing.java","96","3","99","4","0","0","0","0","0","0","0","0","26","4","132.877","26.0396","10","10","7.38206","33.2193","130.096","76.0794","144.025","84.2251","1","0","0","0","1","0.2","1","1","0.2","1","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L818","GlobbedCopyListing(Configuration configuration, Credentials credentials)","org.apache.hadoop.tools.GlobbedCopyListing.<init>(LConfiguration;LCredentials;)V","L815","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\main\java\org\apache\hadoop\tools\GlobbedCopyListing.java","47","3","50","4","0","0","0","0","0","0","0","0","36.5293","7.875","524.537","65.0406","18","13","29.141","66.6079","126.478","73.9638","153.472","89.7499","1","0","0","7","2","0.6","6","6","0.6","6","4","4","2","2","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1361","void validatePaths(DistCpOptions options)","org.apache.hadoop.tools.GlobbedCopyListing.validatePaths(Lorg/apache/hadoop/tools/DistCpOptions;)V","L815","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\main\java\org\apache\hadoop\tools\GlobbedCopyListing.java","53","3","56","4","0","0","0","0","0","0","0","0","21.6515","3.5","99.8526","21.5232","9","9","5.54737","28.5293","130.887","76.5422","145.167","84.8928","1","0","0","0","0","0.2","1","1","0.2","1","4","4","0","1","4","4","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1364","void doBuildListing(Path pathToListingFile, DistCpOptions options)","org.apache.hadoop.tools.GlobbedCopyListing.doBuildListing(LPath;LDistCpOptions;)V","L815","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\main\java\org\apache\hadoop\tools\GlobbedCopyListing.java","66","3","91","4","0","0","0","0","0","0","0","0","226.277","36.4286","23397","818.038","115","48","1299.83","642.271","85.9271","50.2497","84.7444","49.5581","6","3","3","0","5","0.266667","8","8","0.266667","8","22","26","13","2","22","26","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1369","long getBytesToCopy()","org.apache.hadoop.tools.GlobbedCopyListing.getBytesToCopy()J","L815","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\main\java\org\apache\hadoop\tools\GlobbedCopyListing.java","94","3","97","4","0","0","0","0","0","0","0","0","26","4","132.877","26.0396","10","10","7.38206","33.2193","130.096","76.0794","144.025","84.2251","1","0","0","0","1","0.2","1","1","0.2","1","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1371","long getNumberOfPaths()","org.apache.hadoop.tools.GlobbedCopyListing.getNumberOfPaths()J","L815","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\main\java\org\apache\hadoop\tools\GlobbedCopyListing.java","100","3","103","4","0","0","0","0","0","0","0","0","26","4","132.877","26.0396","10","10","7.38206","33.2193","130.096","76.0794","144.025","84.2251","1","0","0","0","1","0.2","1","1","0.2","1","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L861","DistCpOptions parse(String[] args)","org.apache.hadoop.tools.OptionsParser.parse([Ljava/lang/String;)Lorg/apache/hadoop/tools/DistCpOptions;","L2409","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\main\java\org\apache\hadoop\tools\OptionsParser.java","68","3","235","4","0.153846","1","6","2","0.154762","0.18705","26","26","942.233","99.8472","558674","6783.27","773","151","31037.4","5595.29","37.6772","22.0334","4.3091","2.51994","37","3","3","24","19","0.0855263","13","8","0.0855263","13","139","168","83","1","139","168","83","0","0","15","0","3","0","0","0","0","7","0","0","1","0","1","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0"
"L2438","String getVal(CommandLine command, String swtch)","org.apache.hadoop.tools.OptionsParser.getVal(LCommandLine;LString;)LString;","L2409","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\main\java\org\apache\hadoop\tools\OptionsParser.java","237","3","244","4","0","0","0","0","0","0","0","0","68.8127","11.6667","1563.1","134.686","31","20","86.8387","133.98","111.385","65.1375","85.1975","49.8231","2","1","1","1","0","0","0","0","0","0","8","8","4","2","8","8","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L857","void usage()","org.apache.hadoop.tools.OptionsParser.usage()V","L2409","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\main\java\org\apache\hadoop\tools\OptionsParser.java","246","3","249","4","0","0","0","0","0","0","0","0","32","5","268.872","41.6579","15","12","14.9373","53.7744","127.591","74.6147","108.476","63.4362","1","0","0","1","0","0","0","0","0","0","4","4","2","0","4","4","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1359","SimpleCopyListing(Configuration configuration, Credentials credentials)","org.apache.hadoop.tools.SimpleCopyListing.<init>(LConfiguration;LCredentials;)V","L1356","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\main\java\org\apache\hadoop\tools\SimpleCopyListing.java","57","3","59","4","0","0","0","0","0","0","0","0","12.7549","3.33333","93.5785","20.6119","10","7","5.19881","28.0735","135.631","79.3166","168.202","98.3636","1","0","0","5","1","0.7","7","7","0.7","7","3","3","1","2","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2477","void validatePaths(DistCpOptions options)","org.apache.hadoop.tools.SimpleCopyListing.validatePaths(Lorg/apache/hadoop/tools/DistCpOptions;)V","L1356","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\main\java\org\apache\hadoop\tools\SimpleCopyListing.java","61","3","105","4","0","0","0","0","0","0","0","0","258.107","34.9091","34554.4","1060.89","172","54","1919.69","989.841","75.9357","44.4069","61.1021","35.7322","9","2","2","1","5","0.128205","5","0","0.128205","5","34","45","20","1","34","45","20","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2482","void doBuildListing(Path pathToListingFile, DistCpOptions options)","org.apache.hadoop.tools.SimpleCopyListing.doBuildListing(LPath;LDistCpOptions;)V","L1356","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\main\java\org\apache\hadoop\tools\SimpleCopyListing.java","108","3","146","4","0","0","0","0","0","0","0","0","247.176","47.7632","40568.4","1180.66","149","52","2253.8","849.366","77.4452","45.2896","49.972","29.2234","8","6","6","0","7","0.0294118","1","1","0.0294118","1","33","39","21","2","33","39","21","0","0","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2490","Path computeSourceRootPath(FileStatus sourceStatus, DistCpOptions options)","org.apache.hadoop.tools.SimpleCopyListing.computeSourceRootPath(LFileStatus;LDistCpOptions;)LPath;","L1356","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\main\java\org\apache\hadoop\tools\SimpleCopyListing.java","148","3","170","4","0","0","0","0","0","0","0","0","144.626","40.2778","21925.6","783.37","107","34","1218.09","544.359","88.2421","51.6036","52.6238","30.7742","10","2","2","1","4","0","0","0","0","0","19","23","9","2","19","23","9","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2503","long getBytesToCopy()","org.apache.hadoop.tools.SimpleCopyListing.getBytesToCopy()J","L1356","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\main\java\org\apache\hadoop\tools\SimpleCopyListing.java","173","3","176","4","0","0","0","0","0","0","0","0","13.6096","2.5","49.1287","13.414","7","7","2.72937","19.6515","132.826","77.6758","147.963","86.5283","1","0","0","0","0","0.2","1","1","0.2","1","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2506","long getNumberOfPaths()","org.apache.hadoop.tools.SimpleCopyListing.getNumberOfPaths()J","L1356","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\main\java\org\apache\hadoop\tools\SimpleCopyListing.java","179","3","182","4","0","0","0","0","0","0","0","0","13.6096","2.5","49.1287","13.414","7","7","2.72937","19.6515","132.826","77.6758","147.963","86.5283","1","0","0","0","0","0.2","1","1","0.2","1","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2488","Path makeQualified(Path path)","org.apache.hadoop.tools.SimpleCopyListing.makeQualified(LPath;)LPath;","L1356","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\main\java\org\apache\hadoop\tools\SimpleCopyListing.java","184","3","187","4","0","0","0","0","0","0","0","0","33.2842","10.5","828.126","88.1856","22","12","46.007","78.8692","125.6","73.45","105.603","61.756","1","0","0","1","0","0","0","0","0","0","4","4","2","1","4","4","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2486","Writer getWriter(Path pathToListFile)","org.apache.hadoop.tools.SimpleCopyListing.getWriter(LPath;)LSequenceFile.Writer;","L1356","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\main\java\org\apache\hadoop\tools\SimpleCopyListing.java","189","3","199","4","0","0","0","0","0","0","0","0","58.5293","12","2151.68","166.668","43","18","119.538","179.307","104.711","61.2344","75.5685","44.1921","2","1","1","1","0","0","0","0","0","0","11","11","4","1","11","11","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2495","boolean isDirectoryAndNotEmpty(FileSystem fileSystem, FileStatus fileStatus)","org.apache.hadoop.tools.SimpleCopyListing.isDirectoryAndNotEmpty(LFileSystem;LFileStatus;)Z","L1356","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\main\java\org\apache\hadoop\tools\SimpleCopyListing.java","201","3","204","4","0","0","0","0","0","0","0","0","56.1057","11.375","1022.89","101.52","22","17","56.8271","89.9242","124.687","72.9166","104.389","61.046","2","0","0","2","1","0","0","0","0","0","4","4","1","2","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2513","FileStatus[] getChildren(FileSystem fileSystem, FileStatus parent)","org.apache.hadoop.tools.SimpleCopyListing.getChildren(LFileSystem;LFileStatus;)[LFileStatus;","L1356","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\main\java\org\apache\hadoop\tools\SimpleCopyListing.java","206","3","209","4","0","0","0","0","0","0","0","0","33.2842","7.5","457.083","59.3376","17","12","25.3935","60.9444","126.94","74.2341","107.537","62.8871","1","0","0","2","0","0","0","0","0","0","4","4","1","2","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2497","void traverseNonEmptyDirectory(Writer fileListWriter, FileStatus sourceStatus, Path sourcePathRoot, boolean localFile)","org.apache.hadoop.tools.SimpleCopyListing.traverseNonEmptyDirectory(LSequenceFile.Writer;LFileStatus;LPath;Z)V","L1356","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\main\java\org\apache\hadoop\tools\SimpleCopyListing.java","211","3","233","4","0","0","0","0","0","0","0","0","177.625","36.1667","18862.7","708.602","98","40","1047.93","521.549","87.0097","50.8829","50.4386","29.4962","6","4","4","1","3","0","0","0","0","0","22","23","12","4","22","23","12","0","0","3","0","2","0","0","2","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2493","void writeToFileListing(Writer fileListWriter, FileStatus fileStatus, Path sourcePathRoot, boolean localFile)","org.apache.hadoop.tools.SimpleCopyListing.writeToFileListing(LSequenceFile.Writer;LFileStatus;LPath;Z)V","L1356","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\main\java\org\apache\hadoop\tools\SimpleCopyListing.java","235","3","259","4","0","0","0","0","0","0","0","0","148.093","31.6364","14442.2","593.047","89","35","802.344","456.506","88.456","51.7287","68.7409","40.1994","6","1","1","2","2","0.0454545","1","0","0.0454545","1","21","25","12","4","21","25","12","0","0","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2525","FileStatus getFileStatus(FileStatus fileStatus)","org.apache.hadoop.tools.SimpleCopyListing.getFileStatus(LFileStatus;)LFileStatus;","L1356","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\main\java\org\apache\hadoop\tools\SimpleCopyListing.java","264","3","274","4","0","0","0","0","0","0","0","0","78.2548","16.0714","3583.47","234.173","50","22","199.082","222.972","107.058","62.6072","78.8535","46.1132","1","0","0","1","0","0","0","0","0","0","9","11","7","1","9","11","7","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1923","StubContext(Configuration conf, RecordReader<Text, FileStatus> reader, int taskId)","org.apache.hadoop.tools.StubContext.<init>(LConfiguration;LRecordReader;I)V","L1920","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\test\java\org\apache\hadoop\tools\StubContext.java","40","3","53","4","0","0","0","0","0","0","0","0","101.623","11.25","3797.97","243.426","71","27","210.998","337.597","101.65","59.4447","71.0516","41.5506","1","0","0","15","1","0","0","0","0","0","11","14","4","3","11","14","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1925","Context getContext()","org.apache.hadoop.tools.StubContext.getContext()LLMapper;.Context;","L1920","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\test\java\org\apache\hadoop\tools\StubContext.java","55","3","57","4","0","0","0","0","0","0","0","0","17.5098","3","117","23.9216","13","8","6.5","39","133.922","78.3169","117.61","68.7775","1","0","0","15","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2240","StatusReporter getReporter()","org.apache.hadoop.tools.StubContext.getReporter()LStatusReporter;","L1920","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\test\java\org\apache\hadoop\tools\StubContext.java","59","3","61","4","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","1","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2885","RecordReader<Text, FileStatus> getReader()","org.apache.hadoop.tools.StubContext.getReader()LRecordReader;","L1920","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\test\java\org\apache\hadoop\tools\StubContext.java","63","3","65","4","0","0","0","0","0","0","0","0","13.6096","2.5","63.1655","15.8606","9","7","3.50919","25.2662","136.179","79.637","120.866","70.6819","1","0","0","0","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2246","StubInMemoryWriter getWriter()","org.apache.hadoop.tools.StubContext.getWriter()Lorg/apache/hadoop/tools/StubContext$StubInMemoryWriter;","L1920","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\test\java\org\apache\hadoop\tools\StubContext.java","67","3","69","4","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","138.717","81.121","124.527","72.8228","1","0","0","3","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2879","TaskAttemptID getTaskAttemptID(int taskId)","org.apache.hadoop.tools.StubContext.getTaskAttemptID(I)LTaskAttemptID;","L1920","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\test\java\org\apache\hadoop\tools\StubContext.java","136","3","138","4","0","0","0","0","0","0","0","0","35.6096","4.8","266.432","41.4054","15","13","14.8018","55.5066","132.087","77.2437","114.962","67.2291","1","0","0","1","0","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2922","void create()","org.apache.hadoop.tools.TestCopyListing.create()V","L2915","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-tools\hadoop-distcp\src\test\java\org\apache\hadoop\tools\TestCopyListing.java","51","3","55","4","0","0","0","0","0","0","0","0","54.6292","6","490.496","62.1952","20","17","27.2498","81.7493","121.798","71.227","100.118","58.5488","1","0","0","0","0","0","0","0","0","0","5","5","1","0","5","5","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
