"ID","Name","LongName","Parent","McCC","CLOC","PDA","PUA","LLOC","LOC"
"L123","DfsTask.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-ant/src/main/java/org/apache/hadoop/ant/DfsTask.java","L122","19","0","8","0","115","211"
"L126","DfsBaseConditional.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-ant/src/main/java/org/apache/hadoop/ant/condition/DfsBaseConditional.java","L125","1","0","1","2","25","69"
"L127","DfsExists.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-ant/src/main/java/org/apache/hadoop/ant/condition/DfsExists.java","L125","1","0","0","1","5","25"
"L128","DfsIsDir.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-ant/src/main/java/org/apache/hadoop/ant/condition/DfsIsDir.java","L125","1","0","0","1","5","25"
"L129","DfsZeroLen.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-ant/src/main/java/org/apache/hadoop/ant/condition/DfsZeroLen.java","L125","1","0","0","1","5","25"
"L348","HadoopArchives.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-archives/src/main/java/org/apache/hadoop/tools/HadoopArchives.java","L347","75","0","3","3","663","910"
"L355","TestHadoopArchives.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-archives/src/test/java/org/apache/hadoop/tools/TestHadoopArchives.java","L354","47","0","1","9","591","761"
"L364","CopyListing.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/CopyListing.java","L363","11","0","3","4","137","278"
"L365","CopyListingFileStatus.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/CopyListingFileStatus.java","L363","18","0","7","5","143","219"
"L366","DiffInfo.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/DiffInfo.java","L363","6","0","0","0","53","91"
"L367","DistCp.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/DistCp.java","L363","27","0","7","0","296","480"
"L368","DistCpConstants.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/DistCpConstants.java","L363","1","0","1","0","58","141"
"L369","DistCpOptions.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/DistCpOptions.java","L363","32","0","45","8","311","629"
"L370","DistCpOptionSwitch.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/DistCpOptionSwitch.java","L363","1","0","6","1","97","242"
"L371","DistCpSync.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/DistCpSync.java","L363","20","0","0","0","145","212"
"L372","FileBasedCopyListing.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/FileBasedCopyListing.java","L363","2","0","3","0","54","103"
"L373","GlobbedCopyListing.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/GlobbedCopyListing.java","L363","6","0","3","0","53","106"
"L374","OptionsParser.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/OptionsParser.java","L363","43","0","2","1","201","275"
"L375","SimpleCopyListing.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/SimpleCopyListing.java","L363","52","0","3","0","258","363"
"L1995","CopyCommitter.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/mapred/CopyCommitter.java","L1994","28","0","4","0","210","317"
"L1996","CopyMapper.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/mapred/CopyMapper.java","L1994","38","0","4","0","273","377"
"L1997","CopyOutputFormat.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/mapred/CopyOutputFormat.java","L1994","7","0","7","0","57","125"
"L1998","RetriableDirectoryCreateCommand.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/mapred/RetriableDirectoryCreateCommand.java","L1994","1","0","2","0","18","57"
"L1999","RetriableFileCopyCommand.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/mapred/RetriableFileCopyCommand.java","L1994","30","0","4","1","247","340"
"L2000","UniformSizeInputFormat.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/mapred/UniformSizeInputFormat.java","L1994","11","0","3","0","107","171"
"L3246","DistCpUtils.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/util/DistCpUtils.java","L3245","55","0","18","2","290","511"
"L3247","RetriableCommand.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/util/RetriableCommand.java","L3245","4","0","5","0","50","115"
"L3248","ThrottledInputStream.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/util/ThrottledInputStream.java","L3245","9","0","9","3","100","169"
"L2272","DynamicInputChunk.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/mapred/lib/DynamicInputChunk.java","L2271","9","0","0","0","134","248"
"L2273","DynamicInputFormat.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/mapred/lib/DynamicInputFormat.java","L2271","16","0","3","0","234","357"
"L2274","DynamicRecordReader.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/mapred/lib/DynamicRecordReader.java","L2271","12","0","7","0","111","204"
"L382","StubContext.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/test/java/org/apache/hadoop/tools/StubContext.java","L381","1","0","0","19","82","140"
"L383","TestCopyListing.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/test/java/org/apache/hadoop/tools/TestCopyListing.java","L381","13","0","0","10","262","316"
"L384","TestDistCpSync.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/test/java/org/apache/hadoop/tools/TestDistCpSync.java","L381","7","0","4","4","261","388"
"L385","TestDistCpSystem.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/test/java/org/apache/hadoop/tools/TestDistCpSystem.java","L381","11","0","1","4","152","204"
"L386","TestDistCpViewFs.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/test/java/org/apache/hadoop/tools/TestDistCpViewFs.java","L381","26","0","0","18","384","488"
"L387","TestDistCpWithAcls.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/test/java/org/apache/hadoop/tools/TestDistCpWithAcls.java","L381","2","0","2","16","198","330"
"L388","TestDistCpWithRawXAttrs.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/test/java/org/apache/hadoop/tools/TestDistCpWithRawXAttrs.java","L381","7","0","4","2","127","171"
"L389","TestDistCpWithXAttrs.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/test/java/org/apache/hadoop/tools/TestDistCpWithXAttrs.java","L381","2","0","2","16","187","282"
"L390","TestExternalCall.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/test/java/org/apache/hadoop/tools/TestExternalCall.java","L381","3","0","2","3","108","167"
"L391","TestFileBasedCopyListing.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/test/java/org/apache/hadoop/tools/TestFileBasedCopyListing.java","L381","24","0","0","18","428","550"
"L392","TestGlobbedCopyListing.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/test/java/org/apache/hadoop/tools/TestGlobbedCopyListing.java","L381","5","0","0","4","103","140"
"L393","TestIntegration.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/test/java/org/apache/hadoop/tools/TestIntegration.java","L381","31","0","0","22","494","620"
"L394","TestOptionsParser.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/test/java/org/apache/hadoop/tools/TestOptionsParser.java","L381","20","0","0","28","584","680"
"L2002","TestCopyCommitter.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/test/java/org/apache/hadoop/tools/mapred/TestCopyCommitter.java","L2001","26","0","0","11","341","424"
"L2003","TestCopyMapper.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/test/java/org/apache/hadoop/tools/mapred/TestCopyMapper.java","L2001","75","0","1","16","871","1033"
"L2004","TestCopyOutputFormat.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/test/java/org/apache/hadoop/tools/mapred/TestCopyOutputFormat.java","L2001","10","0","0","5","101","136"
"L2005","TestRetriableFileCopyCommand.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/test/java/org/apache/hadoop/tools/mapred/TestRetriableFileCopyCommand.java","L2001","2","0","0","2","36","61"
"L2006","TestUniformSizeInputFormat.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/test/java/org/apache/hadoop/tools/mapred/TestUniformSizeInputFormat.java","L2001","9","0","0","5","141","187"
"L3250","DistCpTestUtils.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/test/java/org/apache/hadoop/tools/util/DistCpTestUtils.java","L3249","5","0","3","0","41","90"
"L3251","TestDistCpUtils.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/test/java/org/apache/hadoop/tools/util/TestDistCpUtils.java","L3249","12","0","2","30","804","1093"
"L3252","TestRetriableCommand.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/test/java/org/apache/hadoop/tools/util/TestRetriableCommand.java","L3249","5","0","0","2","51","82"
"L3253","TestThrottledInputStream.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/test/java/org/apache/hadoop/tools/util/TestThrottledInputStream.java","L3249","10","0","0","2","105","158"
"L2276","TestDynamicInputFormat.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-distcp/src/test/java/org/apache/hadoop/tools/mapred/lib/TestDynamicInputFormat.java","L2275","4","0","0","5","143","186"
"L403","DistCh.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-extras/src/main/java/org/apache/hadoop/tools/DistCh.java","L402","56","0","2","1","406","510"
"L404","DistCpV1.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-extras/src/main/java/org/apache/hadoop/tools/DistCpV1.java","L402","226","0","3","6","1284","1674"
"L405","DistTool.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-extras/src/main/java/org/apache/hadoop/tools/DistTool.java","L402","10","0","0","0","78","116"
"L406","Logalyzer.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-extras/src/main/java/org/apache/hadoop/tools/Logalyzer.java","L402","24","0","5","6","218","329"
"L407","package-info.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-extras/src/main/java/org/apache/hadoop/tools/package-info.java","L402","1","0","0","0","1","23"
"L22150","GetGroups.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-extras/src/main/java/org/apache/hadoop/mapred/tools/GetGroups.java","L22149","1","0","1","1","28","58"
"L22151","package-info.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-extras/src/main/java/org/apache/hadoop/mapred/tools/package-info.java","L22149","1","0","0","0","1","23"
"L414","TestCopyFiles.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-extras/src/test/java/org/apache/hadoop/tools/TestCopyFiles.java","L413","58","0","10","8","939","1120"
"L415","TestDistCh.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-extras/src/test/java/org/apache/hadoop/tools/TestDistCh.java","L413","12","0","0","2","167","223"
"L416","TestLogalyzer.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-extras/src/test/java/org/apache/hadoop/tools/TestLogalyzer.java","L413","1","0","0","2","82","133"
"L22154","TestGetGroups.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-extras/src/test/java/org/apache/hadoop/mapred/tools/TestGetGroups.java","L22153","1","0","1","2","27","56"
"L5621","AbstractClusterStory.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-rumen/src/main/java/org/apache/hadoop/tools/rumen/AbstractClusterStory.java","L5620","22","0","1","7","143","185"
"L5622","Anonymizer.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-rumen/src/main/java/org/apache/hadoop/tools/rumen/Anonymizer.java","L5620","19","0","2","2","185","273"
"L5623","CDFPiecewiseLinearRandomGenerator.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-rumen/src/main/java/org/apache/hadoop/tools/rumen/CDFPiecewiseLinearRandomGenerator.java","L5620","1","0","3","1","22","69"
"L5624","CDFRandomGenerator.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-rumen/src/main/java/org/apache/hadoop/tools/rumen/CDFRandomGenerator.java","L5620","2","0","1","2","46","90"
"L5625","ClusterStory.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-rumen/src/main/java/org/apache/hadoop/tools/rumen/ClusterStory.java","L5620","1","0","9","0","13","84"
"L5626","ClusterTopologyReader.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-rumen/src/main/java/org/apache/hadoop/tools/rumen/ClusterTopologyReader.java","L5620","2","0","4","0","34","82"
"L5627","CurrentJHParser.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-rumen/src/main/java/org/apache/hadoop/tools/rumen/CurrentJHParser.java","L5620","3","0","2","3","45","89"
"L5628","DeepCompare.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-rumen/src/main/java/org/apache/hadoop/tools/rumen/DeepCompare.java","L5620","1","0","2","0","5","46"
"L5629","DeepInequalityException.java","C:/Users/Sarkar/Desktop/sm/hadoop-release-2.7.0/hadoop-tools/hadoop-rumen/src/main/java/org/apache/hadoop/tools/rumen/DeepInequalityException.java","L5620","1","0","3","0","14","62"
