"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Clone Metric Rules","Code Size Rules","Cohesion Metric Rules","Comment Rules","Complexity Metric Rules","Controversial Rules","Coupling Metric Rules","Coupling Rules","Design Rules","Documentation Metric Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","Inheritance Metric Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Runtime Rules","Security Code Guideline Rules","Size Metric Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules"
"L87116","TestFuseDFS","TestFuseDFS","L87111","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.5.0\hadoop-hdfs-project\hadoop-hdfs\src\main\native\fuse-dfs\test\TestFuseDFS.java","43","1","410","2","0","0","0","0","0","0","0","0","2","2","2","36","5","2","1","7","25","0.777778","0.169492","50","22","7","2","0.149701","50","0","0","0","0","0","245","328","6","0","6","0","18","0","8","0","18","144","0","8","0","284","368","7","0","7","0","21","0","10","0","21","169","0","10","0","0","1","49","14","22","0","0","0","0","0","0","1","0","0","1","0","0","2","47","0","0","0","0","0","13","12","3","0","0","0","0","0","0","2","1","0","0","1","0","2","0","1","0"
"L87175","TestFuseDFS$RedirectToStdoutThread","TestFuseDFS$RedirectToStdoutThread","L87116","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.5.0\hadoop-hdfs-project\hadoop-hdfs\src\main\native\fuse-dfs\test\TestFuseDFS.java","141","3","159","4","0","0","0","0","0","0","0","0","1","2","2","4","1","1","1","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","18","19","1","0","1","0","2","0","1","0","2","8","0","1","0","18","19","1","0","1","0","2","0","1","0","2","8","0","1","0","0","0","7","1","4","0","0","0","0","0","0","0","0","0","1","0","0","1","7","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"L86151","TestGenericRefresh","org.apache.hadoop.TestGenericRefresh","L106","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.5.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\TestGenericRefresh.java","47","1","227","2","0.175631","1","2","2","0.143646","0.131387","26","18","3","1","1","14","3","0","0","7","20","0.0714286","0.127389","20","6","1","13","0.127389","20","0","0","0","0","0","137","181","5","0","5","0","13","0","13","2","13","82","0","13","2","137","181","5","0","5","0","13","0","13","2","13","82","0","13","2","0","0","43","21","6","0","0","0","0","13","0","1","0","0","0","0","0","0","29","0","0","0","0","0","5","0","0","0","0","0","0","0","0","1","0","0","0","0","2","9","10","0","0"
"L86177","TestRefreshCallQueue","org.apache.hadoop.TestRefreshCallQueue","L106","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.5.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\TestRefreshCallQueue.java","39","1","112","2","0","0","0","0","0","0","0","0","1","1","1","6","4","1","0","7","11","0.2","0.0754717","4","1","1","4","0.0625","4","0","0","0","0","0","49","62","7","0","7","0","4","0","4","1","4","25","0","4","1","60","74","7","0","7","0","6","0","6","1","6","29","0","6","1","0","1","17","1","7","0","0","0","0","0","0","0","0","0","2","0","0","1","16","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","0","0","0","1","0","0","1","0","0"
"L87220","TestFuseDFS$1","TestFuseDFS$1","L87216","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.5.0\hadoop-hdfs-project\hadoop-hdfs\src\main\native\fuse-dfs\test\TestFuseDFS.java","373","31","395","3","0","0","0","0","0","0","0","0","1","2","2","4","1","0","0","2","3","0","0","0","0","0","2","0","0","0","0","0","0","0","23","23","0","0","0","0","1","0","1","0","1","17","0","1","0","23","23","0","0","0","0","1","0","1","0","1","17","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3086","BlockStorageLocation","org.apache.hadoop.fs.BlockStorageLocation","L123","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.5.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\fs\BlockStorageLocation.java","29","1","51","2","0","0","0","0","0","0","0","0","0","0","0","2","1","4","3","0","2","0.666667","0.416667","10","9","2","1","0.416667","10","0","0","0","0","0","14","23","1","1","1","1","2","0","2","0","2","3","0","2","0","14","23","1","1","1","1","2","0","2","0","2","3","0","2","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"L3117","Hdfs","org.apache.hadoop.fs.Hdfs","L123","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.5.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\fs\Hdfs.java","56","1","481","2","0.103101","3","7","3","0.0751174","0.0791139","32","25","4","2","2","55","11","2","1","43","85","0.047619","0.112583","34","25","2","40","0.148248","55","0","0","0","0","0","268","363","2","14","2","14","42","0","41","7","42","80","0","41","7","316","426","6","17","6","15","47","0","45","7","53","98","0","49","7","0","0","122","0","2","0","0","0","0","15","0","1","0","0","1","2","0","0","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","8","0","0","0","0","0"
"L3425","HdfsBlockLocation","org.apache.hadoop.fs.HdfsBlockLocation","L123","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.5.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\fs\HdfsBlockLocation.java","31","1","47","2","0","0","0","0","0","0","0","0","0","0","0","2","1","2","4","0","2","0.333333","0.315789","6","5","1","2","0.315789","6","0","0","0","0","0","13","17","1","1","1","1","2","0","2","0","2","3","0","2","0","13","17","1","1","1","1","2","0","2","0","2","3","0","2","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3436","HdfsVolumeId","org.apache.hadoop.fs.HdfsVolumeId","L123","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.5.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\fs\HdfsVolumeId.java","33","1","73","2","0","0","0","0","0","0","0","0","1","1","1","9","1","2","4","1","6","0.166667","0.125","5","5","1","5","0.125","5","1","1","0","0","1","35","41","1","0","1","0","5","0","5","0","5","13","0","5","0","35","41","1","0","1","0","5","0","5","0","5","13","0","5","0","0","0","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"L3466","XAttr","org.apache.hadoop.fs.XAttr","L123","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.5.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\fs\XAttr.java","51","1","156","2","0","0","0","0","0","0","0","0","1","1","1","14","1","27","20","0","8","0.25","0.344444","31","31","2","6","0.267241","31","0","0","0","0","0","59","76","3","3","3","3","8","0","7","0","8","24","0","7","0","85","106","10","3","10","3","12","4","11","3","12","31","4","11","3","0","0","36","3","1","0","0","0","0","0","0","0","0","0","0","0","0","1","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","7","0","0","0","0","0"
"L3526","TestFiListPath","org.apache.hadoop.fs.TestFiListPath","L123","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.5.0\hadoop-hdfs-project\hadoop-hdfs\src\test\aop\org\apache\hadoop\fs\TestFiListPath.java","47","1","105","2","0","0","0","0","0","0","0","0","1","1","1","9","4","0","0","6","12","0.428571","0.137931","8","8","3","4","0.137931","8","0","0","0","0","0","50","59","5","0","5","0","6","0","6","0","6","23","0","6","0","50","59","5","0","5","0","6","0","6","0","6","23","0","6","0","0","2","15","3","6","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","4","1","0","0","0","0","0","0","0","3","1","0","0","0","0","0","2","0","0"
"L3560","TestFiRename","org.apache.hadoop.fs.TestFiRename","L123","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.5.0\hadoop-hdfs-project\hadoop-hdfs\src\test\aop\org\apache\hadoop\fs\TestFiRename.java","55","1","272","2","0.169192","1","6","2","0.110092","0.148148","24","24","1","2","2","27","4","0","0","10","25","0.818182","0.205882","42","30","9","2","0.205882","42","0","0","0","0","0","162","218","8","2","8","2","15","0","10","0","15","98","0","10","0","162","218","8","2","8","2","15","0","10","0","15","98","0","10","0","0","2","46","9","11","0","0","0","0","15","0","0","0","0","0","0","0","2","29","0","0","0","0","0","4","2","0","0","0","0","0","0","0","5","2","0","0","2","3","0","4","0","0"
"L3875","TestEnhancedByteBufferAccess","org.apache.hadoop.fs.TestEnhancedByteBufferAccess","L123","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.5.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\fs\TestEnhancedByteBufferAccess.java","81","1","851","2","0.232222","6","72","22","0.198444","0.21944","153","149","1","2","2","60","22","2","0","36","52","0.357143","0.0685155","42","18","5","9","0.0595568","43","0","0","0","0","0","571","659","4","0","4","0","16","0","13","0","16","415","0","13","0","679","771","9","1","9","1","27","0","22","0","27","450","0","22","0","0","5","142","17","31","0","4","21","0","49","0","0","0","0","3","9","0","2","81","4","0","1","0","0","2","2","2","0","0","0","0","0","0","0","0","0","0","3","0","3","12","1","0"
