"ID","Name","LongName","Parent","McCC","CLOC","PDA","PUA","LLOC","LOC"
"L122","DfsTask.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-tools/hadoop-ant/src/main/java/org/apache/hadoop/ant/DfsTask.java","L121","20","0","8","0","123","221"
"L125","DfsBaseConditional.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-tools/hadoop-ant/src/main/java/org/apache/hadoop/ant/condition/DfsBaseConditional.java","L124","1","0","1","2","25","69"
"L126","DfsExists.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-tools/hadoop-ant/src/main/java/org/apache/hadoop/ant/condition/DfsExists.java","L124","1","0","0","1","5","25"
"L127","DfsIsDir.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-tools/hadoop-ant/src/main/java/org/apache/hadoop/ant/condition/DfsIsDir.java","L124","1","0","0","1","5","25"
"L128","DfsZeroLen.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-tools/hadoop-ant/src/main/java/org/apache/hadoop/ant/condition/DfsZeroLen.java","L124","1","0","0","1","5","25"
"L351","HadoopArchiveLogs.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-tools/hadoop-archive-logs/src/main/java/org/apache/hadoop/tools/HadoopArchiveLogs.java","L350","68","0","1","5","509","599"
"L352","HadoopArchiveLogsRunner.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-tools/hadoop-archive-logs/src/main/java/org/apache/hadoop/tools/HadoopArchiveLogsRunner.java","L350","10","0","1","5","175","225"
"L359","TestHadoopArchiveLogs.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-tools/hadoop-archive-logs/src/test/java/org/apache/hadoop/tools/TestHadoopArchiveLogs.java","L358","5","0","1","6","348","405"
"L360","TestHadoopArchiveLogsRunner.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-tools/hadoop-archive-logs/src/test/java/org/apache/hadoop/tools/TestHadoopArchiveLogsRunner.java","L358","5","0","0","2","129","158"
"L369","HadoopArchives.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-tools/hadoop-archives/src/main/java/org/apache/hadoop/tools/HadoopArchives.java","L368","77","0","3","3","702","951"
"L376","TestHadoopArchives.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-tools/hadoop-archives/src/test/java/org/apache/hadoop/tools/TestHadoopArchives.java","L375","49","0","1","10","629","807"
"L385","CopyFilter.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/CopyFilter.java","L384","2","0","4","0","17","61"
"L386","CopyListing.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/CopyListing.java","L384","12","0","3","4","147","289"
"L387","CopyListingFileStatus.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/CopyListingFileStatus.java","L384","18","0","7","5","143","219"
"L388","DiffInfo.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/DiffInfo.java","L384","4","0","0","0","38","77"
"L389","DistCp.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/DistCp.java","L384","29","0","7","0","318","512"
"L390","DistCpConstants.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/DistCpConstants.java","L384","1","0","1","0","71","160"
"L391","DistCpOptions.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/DistCpOptions.java","L384","36","0","49","8","356","707"
"L392","DistCpOptionSwitch.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/DistCpOptionSwitch.java","L384","1","0","6","1","104","258"
"L393","DistCpSync.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/DistCpSync.java","L384","48","0","0","0","310","474"
"L394","FileBasedCopyListing.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/FileBasedCopyListing.java","L384","2","0","3","0","54","103"
