"ID","Name","LongName","Parent","McCC","CLOC","PDA","PUA","LLOC","LOC"
"L31491","ClusterInfo.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/ClusterInfo.java","L31489","1","0","0","5","20","44"
"L31492","JobEndNotifier.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/JobEndNotifier.java","L31489","18","0","3","1","121","191"
"L31493","MRAppMaster.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/MRAppMaster.java","L31489","102","0","2","43","1303","1773"
"L31494","MRClientSecurityInfo.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/MRClientSecurityInfo.java","L31489","2","0","0","3","33","59"
"L31495","package-info.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/package-info.java","L31489","1","0","0","0","3","21"
"L31496","TaskAttemptFinishingMonitor.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/TaskAttemptFinishingMonitor.java","L31489","1","0","1","2","34","64"
"L31497","TaskAttemptListener.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/TaskAttemptListener.java","L31489","1","0","4","1","11","61"
"L31498","TaskHeartbeatHandler.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/TaskHeartbeatHandler.java","L31489","10","0","1","5","125","185"
"L31536","ClientService.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/client/ClientService.java","L31535","1","0","0","3","7","31"
"L31537","MRClientService.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/client/MRClientService.java","L31535","13","0","1","5","362","437"
"L31538","package-info.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/client/package-info.java","L31535","1","0","0","0","3","21"
"L31722","CommitterEvent.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/commit/CommitterEvent.java","L31721","1","0","0","2","7","29"
"L31723","CommitterEventHandler.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/commit/CommitterEventHandler.java","L31721","29","0","0","4","290","352"
"L31724","CommitterEventType.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/commit/CommitterEventType.java","L31721","1","0","0","1","7","27"
"L31725","CommitterJobAbortEvent.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/commit/CommitterJobAbortEvent.java","L31721","1","0","0","5","25","51"
"L31726","CommitterJobCommitEvent.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/commit/CommitterJobCommitEvent.java","L31721","1","0","0","4","18","43"
"L31727","CommitterJobSetupEvent.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/commit/CommitterJobSetupEvent.java","L31721","1","0","0","4","18","43"
"L31728","CommitterTaskAbortEvent.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/commit/CommitterTaskAbortEvent.java","L31721","1","0","0","4","19","44"
"L31729","package-info.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/commit/package-info.java","L31721","1","0","0","0","3","21"
"L32052","Job.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/job/Job.java","L32051","1","0","6","21","49","106"
"L32053","JobStateInternal.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/job/JobStateInternal.java","L32051","1","0","0","1","17","37"
"L32054","package-info.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/job/package-info.java","L32051","1","0","0","0","3","21"
"L32055","Task.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/job/Task.java","L32051","1","0","3","8","20","59"
"L32056","TaskAttempt.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/job/TaskAttempt.java","L32051","1","0","12","7","29","104"
"L32057","TaskAttemptStateInternal.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/job/TaskAttemptStateInternal.java","L32051","1","0","1","0","20","75"
"L32058","TaskStateInternal.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/job/TaskStateInternal.java","L32051","1","0","0","1","4","24"
"L35542","ContainerLauncher.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/launcher/ContainerLauncher.java","L35541","1","0","0","2","11","40"
"L35543","ContainerLauncherEvent.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/launcher/ContainerLauncherEvent.java","L35541","21","0","0","11","101","135"
"L35544","ContainerLauncherImpl.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/launcher/ContainerLauncherImpl.java","L35541","35","0","1","3","331","435"
"L35545","ContainerRemoteLaunchEvent.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/launcher/ContainerRemoteLaunchEvent.java","L35541","1","0","0","7","39","67"
"L35546","package-info.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/launcher/package-info.java","L35541","1","0","0","0","3","21"
"L35933","LocalContainerAllocator.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/local/LocalContainerAllocator.java","L35932","9","0","1","2","148","199"
"L35934","package-info.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/local/package-info.java","L35932","1","0","0","0","3","21"
"L36054","MRAppMetrics.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/metrics/MRAppMetrics.java","L36053","17","0","1","18","142","183"
"L36055","package-info.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/metrics/package-info.java","L36053","1","0","0","0","3","21"
"L36767","ContainerAllocator.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/rm/ContainerAllocator.java","L36766","1","0","0","2","9","33"
"L36768","ContainerAllocatorEvent.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/rm/ContainerAllocatorEvent.java","L36766","1","0","0","3","15","38"
"L36769","ContainerFailedEvent.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/rm/ContainerFailedEvent.java","L36766","1","0","0","3","12","37"
"L36770","ContainerRequestEvent.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/rm/ContainerRequestEvent.java","L36766","1","0","0","7","38","68"
"L36771","package-info.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/rm/package-info.java","L36766","1","0","0","0","3","21"
"L36772","ResourceCalculatorUtils.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/rm/ResourceCalculatorUtils.java","L36766","5","0","0","4","37","62"
"L36773","RMCommunicator.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/rm/RMCommunicator.java","L36766","29","0","1","8","284","357"
"L36774","RMContainerAllocationException.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/rm/RMContainerAllocationException.java","L36766","1","0","1","3","9","32"
"L36775","RMContainerAllocator.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/rm/RMContainerAllocator.java","L36766","164","0","1","10","1229","1523"
"L36776","RMContainerRequestor.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/rm/RMContainerRequestor.java","L36766","66","0","1","2","440","572"
"L36777","RMHeartbeatHandler.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/rm/RMHeartbeatHandler.java","L36766","1","0","0","3","5","26"
"L38115","DataStatistics.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/speculate/DataStatistics.java","L38114","4","0","0","11","48","79"
"L38116","DefaultSpeculator.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/speculate/DefaultSpeculator.java","L38114","48","0","3","10","433","627"
"L38117","ExponentiallySmoothedTaskRuntimeEstimator.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/speculate/ExponentiallySmoothedTaskRuntimeEstimator.java","L38114","16","0","1","6","125","193"
"L38118","LegacyTaskRuntimeEstimator.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/speculate/LegacyTaskRuntimeEstimator.java","L38114","16","0","0","4","90","151"
"L38119","NullTaskRuntimesEngine.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/speculate/NullTaskRuntimesEngine.java","L38114","1","0","1","8","37","73"
"L38120","package-info.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/speculate/package-info.java","L38114","1","0","0","0","3","21"
"L38121","Speculator.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/speculate/Speculator.java","L38114","1","0","2","1","13","46"
"L38122","SpeculatorEvent.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/speculate/SpeculatorEvent.java","L38114","1","0","1","8","43","86"
"L38123","StartEndTimesBase.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/speculate/StartEndTimesBase.java","L38114","23","0","0","0","139","212"
"L38124","TaskRuntimeEstimator.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/speculate/TaskRuntimeEstimator.java","L38114","1","0","4","5","16","91"
"L38125","TaskSpeculationPredicate.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/speculate/TaskSpeculationPredicate.java","L38114","1","0","0","1","14","40"
"L38823","AMParams.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/webapp/AMParams.java","L38822","1","0","1","0","12","35"
"L38824","AMWebApp.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/webapp/AMWebApp.java","L38822","1","0","1","1","26","52"
"L38825","AMWebServices.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/webapp/AMWebServices.java","L38822","39","0","3","18","419","525"
"L38826","App.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/webapp/App.java","L38822","1","0","0","3","28","55"
"L38827","AppController.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/webapp/AppController.java","L38822","33","0","14","0","290","429"
"L38828","AppView.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/webapp/AppView.java","L38822","1","0","0","1","32","60"
"L38829","AttemptsPage.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/webapp/AttemptsPage.java","L38822","4","0","0","1","58","86"
"L38830","ConfBlock.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/webapp/ConfBlock.java","L38822","7","0","1","0","83","120"
"L38831","CountersBlock.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/webapp/CountersBlock.java","L38822","37","0","0","1","170","208"
"L38832","CountersPage.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/webapp/CountersPage.java","L38822","3","0","0","1","29","55"
"L38833","InfoPage.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/webapp/InfoPage.java","L38822","1","0","0","1","12","35"
"L38834","JAXBContextResolver.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/webapp/JAXBContextResolver.java","L38822","3","0","0","3","64","96"
"L38835","JobBlock.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/webapp/JobBlock.java","L38822","5","0","0","1","168","204"
"L38836","JobConfPage.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/webapp/JobConfPage.java","L38822","2","0","1","0","53","98"
"L38837","JobPage.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/webapp/JobPage.java","L38822","2","0","0","1","18","43"
"L38838","JobsBlock.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/webapp/JobsBlock.java","L38822","2","0","0","1","62","87"
"L38839","NavBlock.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/webapp/NavBlock.java","L38822","3","0","0","1","63","89"
"L38840","package-info.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/webapp/package-info.java","L38822","1","0","0","0","3","21"
"L38841","SingleCounterBlock.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/webapp/SingleCounterBlock.java","L38822","21","0","0","1","128","159"
"L38842","SingleCounterPage.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/webapp/SingleCounterPage.java","L38822","3","0","1","0","29","70"
"L38843","TaskPage.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/webapp/TaskPage.java","L38822","11","0","0","1","181","238"
