"ID","Name","LongName","Parent","McCC","CLOC","PDA","PUA","LLOC","LOC"
"L98604","Null.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-common-project/hadoop-common/dev-support/jdiff/Null.java","L98603","1","0","1","1","3","21"
"L120","HadoopIllegalArgumentException.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/HadoopIllegalArgumentException.java","L119","1","0","2","0","11","41"
"L445","AccessControlException.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/security/AccessControlException.java","L444","1","0","4","0","16","62"
"L446","AnnotatedSecurityInfo.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/security/AnnotatedSecurityInfo.java","L444","1","0","1","2","13","41"
"L447","AuthenticationFilterInitializer.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/security/AuthenticationFilterInitializer.java","L444","5","0","2","1","45","101"
"L448","AuthenticationWithProxyUserFilter.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/security/AuthenticationWithProxyUserFilter.java","L444","7","0","2","0","60","120"
"L449","CompositeGroupsMapping.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/security/CompositeGroupsMapping.java","L444","11","0","4","2","95","167"
"L450","Credentials.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/security/Credentials.java","L444","19","0","19","2","200","337"
"L451","GroupMappingServiceProvider.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/security/GroupMappingServiceProvider.java","L444","1","0","4","0","14","56"
"L452","Groups.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/security/Groups.java","L444","25","0","7","6","327","469"
"L453","HadoopKerberosName.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/security/HadoopKerberosName.java","L444","5","0","3","1","42","86"
"L454","HttpCrossOriginFilterInitializer.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/security/HttpCrossOriginFilterInitializer.java","L444","3","0","0","2","46","75"
"L455","IdMappingConstant.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/security/IdMappingConstant.java","L444","1","0","1","0","10","37"
"L456","IdMappingServiceProvider.java","C:/Users/Jasmine/Desktop/hadoop-rel-release-2.8.3/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/security/IdMappingServiceProvider.java","L444","1","0","7","0","16","57"
